=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.03.28 13:16:12 =~=~=~=~=~=~=~=~=~=~=~=
Beginning Test Setup/Calibration
BendLabs Calibration routine
Press a key when the sensor is flat and straight on a table
l
Good. Now press a key when the sensor is flat on table but bent at 90 degrees (along X axis).
l
BendLabsCalibration complete.
Actuator Centering...
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Please enter the height of the tether attachment point on the user (from the actuator attachment) (in):
50
Please enter the distance between the attachement point on the user and actuator (in):
56
Good. Now press a key when ready to begin the test.
l
The NO Lean Tether Angle is: 52.48
52.48, 53.02
52.49, 53.77
52.50, 53.77
52.50, 53.77
52.51, 53.77
52.51, 53.19
52.52, 53.19
52.52, 53.19
52.52, 53.19
52.53, 53.99
52.54, 53.99
52.55, 53.99
52.55, 53.99
52.56, 53.99
52.56, 53.35
52.57, 53.35
52.57, 52.83
52.57, 52.83
52.57, 52.83
52.56, 51.14
52.55, 50.23
52.54, 50.23
52.53, 50.23
52.52, 50.23
52.51, 50.74
52.50, 51.62
52.50, 52.25
52.50, 52.25
52.50, 52.25
52.50, 52.25
52.50, 52.25
52.50, 52.25
52.50, 52.25
52.49, 52.25
52.49, 52.25
52.50, 52.93
52.50, 53.46
52.50, 53.46
52.51, 53.46
52.51, 53.46
52.52, 54.02
52.53, 54.02
52.52, 50.67
52.47, 42.74
52.39, 37.13
52.33, 39.66
52.31, 47.81
52.31, 53.38
52.32, 53.38
52.32, 53.38
52.33, 53.38
52.33, 53.38
52.34, 53.38
52.35, 53.38
52.35, 53.38
52.36, 53.38
52.36, 53.38
52.37, 53.38
52.37, 54.13
52.38, 54.13
52.39, 54.13
52.40, 54.13
52.41, 54.13
52.41, 53.17
52.41, 52.55
52.41, 52.55
52.42, 52.55
52.41, 50.43
52.37, 45.21
52.32, 41.50
52.26, 41.50
52.22, 44.52
52.22, 51.38
52.24, 56.02
52.26, 56.02
52.27, 54.24
52.27, 53.20
52.28, 53.20
52.28, 53.20
52.29, 53.84
52.30, 53.84
52.30, 53.84
52.32, 54.80
52.34, 56.65
52.37, 57.97
52.39, 57.97
52.42, 57.97
52.43, 54.35
52.40, 46.22
52.34, 40.47
52.28, 39.94
52.22, 40.87
52.18, 44.05
52.17, 50.53
52.19, 55.04
52.20, 55.04
52.22, 55.04
52.23, 54.48
52.24, 54.48
52.25, 55.08
52.27, 55.08
52.28, 55.08
52.29, 54.55
52.30, 53.36
52.30, 52.52
52.30, 52.52
52.30, 52.52
52.30, 53.12
52.31, 54.24
52.33, 55.02
52.34, 55.02
52.35, 55.02
52.37, 55.02
52.38, 55.02
52.39, 55.02
52.41, 55.02
52.42, 55.02
52.43, 55.02
52.45, 55.02
52.45, 53.78
52.46, 52.98
52.46, 52.98
52.46, 52.98
52.46, 52.98
52.47, 52.98
52.47, 52.98
52.47, 52.98
52.47, 52.98
52.48, 52.98
52.48, 52.30
52.47, 52.30
52.47, 52.30
52.47, 52.30
52.46, 49.69
52.42, 44.17
52.36, 40.25
52.30, 40.25
52.24, 40.25
52.17, 39.53
52.09, 36.45
52.00, 34.21
51.92, 34.21
51.83, 34.21
51.76, 38.52
51.74, 48.00
51.76, 54.68
51.77, 55.30
51.79, 54.22
51.80, 54.22
51.82, 55.63
51.84, 56.69
51.87, 56.69
51.89, 56.69
51.91, 55.94
51.92, 54.45
51.93, 53.41
51.94, 53.41
51.95, 53.41
51.95, 53.41
51.96, 53.41
51.97, 53.41
51.97, 53.41
51.98, 53.41
51.99, 54.34
52.01, 55.54
52.03, 56.39
52.05, 56.39
52.08, 56.39
52.10, 56.39
52.12, 55.73
52.13, 54.47
52.14, 53.58
52.14, 53.58
52.15, 53.58
52.16, 53.58
52.16, 52.96
52.16, 52.96
52.17, 52.96
52.17, 52.96
52.17, 52.45
52.18, 52.45
52.17, 51.68
52.17, 51.68
52.17, 51.68
52.17, 52.79
52.19, 55.32
52.21, 57.11
52.24, 57.11
52.26, 57.11
52.28, 57.11
52.31, 57.11
52.34, 58.01
52.37, 58.01
52.39, 58.01
52.42, 57.36
52.44, 55.94
52.45, 54.94
52.46, 54.94
52.47, 54.94
52.49, 54.94
52.49, 54.03
52.50, 53.48
52.50, 53.48
52.51, 53.48
52.51, 53.48
52.52, 53.48
52.53, 54.18
52.53, 54.18
52.54, 54.18
52.55, 54.18
52.55, 53.20
52.56, 53.20
52.56, 52.68
52.56, 52.68
52.56, 52.68
52.57, 54.06
52.58, 54.69
52.59, 54.69
52.60, 54.69
52.61, 54.69
52.62, 54.69
52.63, 53.76
52.63, 53.76
52.64, 53.76
52.64, 53.76
52.65, 53.76
52.65, 52.97
52.65, 52.97
52.65, 52.97
52.65, 52.97
52.66, 52.97
52.66, 52.97
52.66, 53.52
52.67, 53.52
52.67, 53.52
52.62, 43.40
52.45, 18.59
52.20, 1.02
51.98, 9.69
51.91, 36.94
51.93, 55.61
51.95, 57.17
51.96, 54.10
51.97, 53.47
51.99, 55.48
52.02, 57.17
52.04, 57.17
52.07, 57.17
52.09, 57.17
52.11, 56.38
52.14, 56.38
52.16, 56.38
52.18, 56.38
52.20, 56.38
52.22, 55.82
52.23, 55.82
52.25, 55.82
52.27, 55.82
52.29, 55.82
52.31, 55.82
52.32, 55.82
52.34, 55.82
52.36, 55.82
52.38, 55.82
52.39, 54.66
52.40, 54.08
52.40, 54.08
52.41, 54.08
52.42, 54.08
52.43, 54.70
52.44, 54.70
52.45, 54.70
52.47, 54.70
52.48, 54.70
52.49, 55.23
52.50, 55.23
52.52, 55.23
52.53, 55.23
52.55, 56.11
52.57, 56.11
