=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.04.04 10:40:48 =~=~=~=~=~=~=~=~=~=~=~=
Beginning Test Setup/Calibration
BendLabs Calibration routine
Press a key when the sensor is flat and straight on a table
a
Good. Now press a key when the sensor is flat on table but bent at 90 degrees (along X axis).
a
BendLabsCalibration complete.
Actuator Centering...
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Please enter the height of the tether attachment point on the user (from the actuator attachment) (in):
50
Please enter the distance between the attachement point on the user and actuator (in):
56
Good. Now press a key when ready to begin the test.
a
Looping ... 
The NO Lean Tether Angle is: 0.00
0.00, 0.60
0.00, -0.39
0.00, -1.34
0.00, 0.38
0.01, 4.93
0.01, 8.14
0.01, 8.14
0.02, 5.59
0.02, 4.18
0.02, 4.18
0.02, 4.18
0.03, 4.96
0.03, 4.96
0.03, 5.51
0.03, 6.16
0.04, 6.16
0.04, 6.16
0.04, 4.90
0.04, 4.01
0.05, 4.01
0.05, 4.01
0.05, 4.01
0.05, 4.01
0.05, 5.10
0.06, 6.72
0.06, 7.87
0.07, 7.27
0.07, 5.37
0.07, 4.07
0.07, 4.07
0.07, 4.07
0.08, 4.07
0.08, 4.68
0.08, 4.68
0.08, 5.99
0.09, 6.66
0.09, 5.95
0.09, 4.02
0.09, 2.67
0.09, 2.67
0.10, 10.01
0.11, 27.28
0.13, 39.44
0.15, 34.11
0.16, 16.87
0.16, 5.09
0.16, 3.75
0.16, 4.81
0.17, 4.81
0.17, 4.81
0.18, 11.91
0.19, 28.49
0.21, 40.27
0.23, 34.93
0.24, 17.75
0.24, 6.01
0.24, 4.58
0.24, 5.45
0.25, 5.45
0.25, 5.45
0.25, 5.45
0.25, 4.06
0.25, 3.40
0.26, 3.90
0.26, 5.33
0.26, 6.32
0.26, 6.32
0.27, 4.45
0.27, 3.48
0.27, 3.48
0.27, 3.48
0.27, 2.83
0.27, 2.83
0.28, 3.54
0.28, 6.38
0.28, 8.38
0.29, 7.71
0.29, 5.37
0.29, 3.78
0.29, 3.78
0.29, 3.78
0.30, 3.78
0.30, 3.78
0.30, 4.64
0.30, 6.15
0.31, 7.22
0.31, 6.29
0.31, 3.65
0.31, 1.82
0.31, 1.82
0.31, 4.60
0.32, 10.99
0.33, 15.41
0.33, 14.14
0.34, 9.50
0.34, 6.38
0.34, 5.71
0.35, 5.71
0.35, 4.75
0.35, 4.75
0.35, 4.75
0.36, 3.88
0.36, 3.88
0.36, 3.88
0.36, 6.14
0.37, 7.52
0.37, 6.85
0.37, 4.73
0.37, 3.29
0.37, 3.29
0.38, 3.29
0.38, 3.79
0.38, 3.79
0.38, 3.79
0.38, 5.13
0.39, 5.74
0.39, 5.74
0.39, 5.08
0.39, 5.08
0.40, 5.08
0.40, 6.99
0.40, 12.32
0.41, 16.08
